Item ID,Item Group ID,Name,SKU,Category Name,Variation,Description,Package Weight,Package Width,Package Height,Package Length,Sell Price,Image 1,Image 2,Image 3,Image 4,Image 5,Stock
1250,23689,"Celana Pendek Anak Cargo Pants NO!!","116577CSC","Celana Anak Laki Laki","late, L (5-6T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,63629,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
1251,23689,"Celana Pendek Anak Cargo Pants NO!!","116578CSC","Celana Anak Laki Laki","late, XL(7-8T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,65729,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
1254,23689,"Celana Pendek Anak Cargo Pants NO!!","117417CSC","Celana Anak Laki Laki","late, XXL (8-9T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,67829,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
1261,23689,"Celana Pendek Anak Cargo Pants NO!!","117418CSC","Celana Anak Laki Laki","late, XXXL (9-10T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,69929,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
20323,23689,"Celana Pendek Anak Cargo Pants NO!!","119261CSC","Celana Anak Laki Laki","Coklat Abu, S (1-2T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,57329,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
20324,23689,"Celana Pendek Anak Cargo Pants NO!!","119262CSC","Celana Anak Laki Laki","Coklat Abu, M (3-4T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,60479,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
20325,23689,"Celana Pendek Anak Cargo Pants NO!!","119263CSC","Celana Anak Laki Laki","Coklat Abu, L (5-6T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,63629,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
20326,23689,"Celana Pendek Anak Cargo Pants NO!!","119264CSC","Celana Anak Laki Laki","Coklat Abu, XL (7-8T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,65729,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
23713,23689,"Celana Pendek Anak Cargo Pants NO!!","120503CSC","Celana Anak Laki Laki","light grey, S (1-2T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,57329,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
23714,23689,"Celana Pendek Anak Cargo Pants NO!!","120504CSC","Celana Anak Laki Laki","light grey, M (3-4T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,60479,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
23715,23689,"Celana Pendek Anak Cargo Pants NO!!","120505CSC","Celana Anak Laki Laki","light grey, L (5-6T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,63629,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
23716,23689,"Celana Pendek Anak Cargo Pants NO!!","120506CSC","Celana Anak Laki Laki","light grey, XL (7-8T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,65729,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
23717,23689,"Celana Pendek Anak Cargo Pants NO!!","120507CSC","Celana Anak Laki Laki","light grey, XXL (8-9T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,67829,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
23718,23689,"Celana Pendek Anak Cargo Pants NO!!","120508CSC","Celana Anak Laki Laki","light grey, XXXL (9-10T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,69929,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
25294,23689,"Celana Pendek Anak Cargo Pants NO!!","121244CSC","Celana Anak Laki Laki","Army, XXL (8-9T)"," Celana Pendek Anak Cargo Pants Kidsmate




Series terbaruu

Celana cargo pendek!

Bahan super premium chinos

Bahan melar

Halus dan nyaman

Lengkapin model celana si kecil biar makin

Cakeeppp!

Bikin tetangga nenggok, sampe lupa kedip..




Size chart:

S (1-2T)

Lebar Pinggang Min-Maks 19-32

Panjang Celana 28

M (3-4T)

Lebar Pinggang Min-Maks 19-33

Panjang Celana 31

L (5-6T)

Lebar Pinggang Min-Maks 20,5-37

Panjang Celana 33

XL (7-8T)

Lebar Pinggang Min-Maks 21-38

Panjang Celana 36

XXL (8-9T)

Lebar Pinggang Min-Maks 22-40

Panjang Celana 38

XXXL (9-10T)

Lebar Pinggang Min-Maks 23-42

Panjang Celana 39,5




LP : Lebar Pinggang - Melar

PJ : Panjang

mohon cek size chart Sebelum check out

karena usia hanya perkiraan

untuk toleransi size 2-3cm ya",125,0,0,0,67829,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/0273ea50-3f43-46e5-9791-9de660fe8983.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/211a4a6e-a9c1-4c8b-a6b9-d745ec3fdaca.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/545b463c-f379-43e5-9cfc-8d3683d59f40.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/906d5a09-becf-4a88-86a4-d3040be2e9da.jpeg,https://assets-alpha.ass8c.upcloudobjects.com/pgylh9mwsjia2dtzbo8t1w/images/3a6412a2-667d-4d8c-b832-1557a7db8a86.jpeg,0
